prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,original_word,pseudoword
unc_nonword_00682,two chairs in a faca,two_objects_in_place,uncertain,non_word,base_0682,two chairs in a cafe,pseudoword_replacement,cafe,faca
unc_nonword_00683,two zenisu in a library,two_objects_in_place,uncertain,non_word,base_0683,two chairs in a library,pseudoword_replacement,chairs,zenisu
unc_nonword_00684,two chairs in a dinefo,two_objects_in_place,uncertain,non_word,base_0684,two chairs in a school,pseudoword_replacement,school,dinefo
unc_nonword_00685,two chairs in a siqore,two_objects_in_place,uncertain,non_word,base_0685,two chairs in a market,pseudoword_replacement,market,siqore
unc_nonword_00686,two gaharu in a farm,two_objects_in_place,uncertain,non_word,base_0686,two chairs in a farm,pseudoword_replacement,chairs,gaharu
unc_nonword_00687,two chairs in a xohuq,two_objects_in_place,uncertain,non_word,base_0687,two chairs in a field,pseudoword_replacement,field,xohuq
unc_nonword_00688,two chairs in an yagotar,two_objects_in_place,uncertain,non_word,base_0688,two chairs in an airport,pseudoword_replacement,airport,yagotar
unc_nonword_00689,two chairs in a calibux,two_objects_in_place,uncertain,non_word,base_0689,two chairs in a station,pseudoword_replacement,station,calibux
unc_nonword_00690,two nuvufo in a room,two_objects_in_place,uncertain,non_word,base_0690,two tables in a room,pseudoword_replacement,tables,nuvufo
unc_nonword_00691,two tizogu in a street,two_objects_in_place,uncertain,non_word,base_0691,two tables in a street,pseudoword_replacement,tables,tizogu
unc_nonword_00692,two bevote in a park,two_objects_in_place,uncertain,non_word,base_0692,two tables in a park,pseudoword_replacement,tables,bevote
unc_nonword_00693,two tikila in a kitchen,two_objects_in_place,uncertain,non_word,base_0693,two tables in a kitchen,pseudoword_replacement,tables,tikila
unc_nonword_00694,two woqedo in a beach,two_objects_in_place,uncertain,non_word,base_0694,two tables in a beach,pseudoword_replacement,tables,woqedo
unc_nonword_00695,two tables in an xodosi,two_objects_in_place,uncertain,non_word,base_0695,two tables in an office,pseudoword_replacement,office,xodosi
unc_nonword_00696,two tafora in a garden,two_objects_in_place,uncertain,non_word,base_0696,two tables in a garden,pseudoword_replacement,tables,tafora
unc_nonword_00697,two duyivu in a forest,two_objects_in_place,uncertain,non_word,base_0697,two tables in a forest,pseudoword_replacement,tables,duyivu
unc_nonword_00698,two zonice in a desert,two_objects_in_place,uncertain,non_word,base_0698,two tables in a desert,pseudoword_replacement,tables,zonice
unc_nonword_00699,two tables in a nuyu,two_objects_in_place,uncertain,non_word,base_0699,two tables in a city,pseudoword_replacement,city,nuyu
unc_nonword_00700,two tables in a pofakan,two_objects_in_place,uncertain,non_word,base_0700,two tables in a village,pseudoword_replacement,village,pofakan
unc_nonword_00701,two tables in a ziwupacete,two_objects_in_place,uncertain,non_word,base_0701,two tables in a restaurant,pseudoword_replacement,restaurant,ziwupacete
unc_nonword_00702,two tables in a fiye,two_objects_in_place,uncertain,non_word,base_0702,two tables in a cafe,pseudoword_replacement,cafe,fiye
unc_nonword_00703,two fojoji in a library,two_objects_in_place,uncertain,non_word,base_0703,two tables in a library,pseudoword_replacement,tables,fojoji
unc_nonword_00704,two razufo in a school,two_objects_in_place,uncertain,non_word,base_0704,two tables in a school,pseudoword_replacement,tables,razufo
unc_nonword_00705,two tables in a xugobu,two_objects_in_place,uncertain,non_word,base_0705,two tables in a market,pseudoword_replacement,market,xugobu
unc_nonword_00706,two woxove in a farm,two_objects_in_place,uncertain,non_word,base_0706,two tables in a farm,pseudoword_replacement,tables,woxove
unc_nonword_00707,two gaquyi in a field,two_objects_in_place,uncertain,non_word,base_0707,two tables in a field,pseudoword_replacement,tables,gaquyi
unc_nonword_00708,two tables in an rukiqim,two_objects_in_place,uncertain,non_word,base_0708,two tables in an airport,pseudoword_replacement,airport,rukiqim
unc_nonword_00709,two tables in a geruviw,two_objects_in_place,uncertain,non_word,base_0709,two tables in a station,pseudoword_replacement,station,geruviw
unc_nonword_00710,two cups in a weje,two_objects_in_place,uncertain,non_word,base_0710,two cups in a room,pseudoword_replacement,room,weje
unc_nonword_00711,two cups in a pezevu,two_objects_in_place,uncertain,non_word,base_0711,two cups in a street,pseudoword_replacement,street,pezevu
unc_nonword_00712,two cups in a fiwo,two_objects_in_place,uncertain,non_word,base_0712,two cups in a park,pseudoword_replacement,park,fiwo
unc_nonword_00713,two cups in a wiravab,two_objects_in_place,uncertain,non_word,base_0713,two cups in a kitchen,pseudoword_replacement,kitchen,wiravab
unc_nonword_00714,two cups in a gacel,two_objects_in_place,uncertain,non_word,base_0714,two cups in a beach,pseudoword_replacement,beach,gacel
unc_nonword_00715,two miga in an office,two_objects_in_place,uncertain,non_word,base_0715,two cups in an office,pseudoword_replacement,cups,miga
unc_nonword_00716,two cups in a jucisa,two_objects_in_place,uncertain,non_word,base_0716,two cups in a garden,pseudoword_replacement,garden,jucisa
unc_nonword_00717,two zuqe in a forest,two_objects_in_place,uncertain,non_word,base_0717,two cups in a forest,pseudoword_replacement,cups,zuqe
unc_nonword_00718,two cups in a coqonu,two_objects_in_place,uncertain,non_word,base_0718,two cups in a desert,pseudoword_replacement,desert,coqonu
unc_nonword_00719,two biju in a city,two_objects_in_place,uncertain,non_word,base_0719,two cups in a city,pseudoword_replacement,cups,biju
unc_nonword_00720,two cups in a kixuyej,two_objects_in_place,uncertain,non_word,base_0720,two cups in a village,pseudoword_replacement,village,kixuyej
unc_nonword_00721,two cups in a sedehufoco,two_objects_in_place,uncertain,non_word,base_0721,two cups in a restaurant,pseudoword_replacement,restaurant,sedehufoco
unc_nonword_00722,two cups in a wige,two_objects_in_place,uncertain,non_word,base_0722,two cups in a cafe,pseudoword_replacement,cafe,wige
unc_nonword_00723,two cups in a bisecen,two_objects_in_place,uncertain,non_word,base_0723,two cups in a library,pseudoword_replacement,library,bisecen
unc_nonword_00724,two zumo in a school,two_objects_in_place,uncertain,non_word,base_0724,two cups in a school,pseudoword_replacement,cups,zumo
unc_nonword_00725,two cups in a divehu,two_objects_in_place,uncertain,non_word,base_0725,two cups in a market,pseudoword_replacement,market,divehu
unc_nonword_00726,two veru in a farm,two_objects_in_place,uncertain,non_word,base_0726,two cups in a farm,pseudoword_replacement,cups,veru
unc_nonword_00727,two cups in a diken,two_objects_in_place,uncertain,non_word,base_0727,two cups in a field,pseudoword_replacement,field,diken
unc_nonword_00728,two cups in an pijuvow,two_objects_in_place,uncertain,non_word,base_0728,two cups in an airport,pseudoword_replacement,airport,pijuvow
unc_nonword_00729,two fise in a station,two_objects_in_place,uncertain,non_word,base_0729,two cups in a station,pseudoword_replacement,cups,fise
unc_nonword_00730,two ciqaqiw in a room,two_objects_in_place,uncertain,non_word,base_0730,two bottles in a room,pseudoword_replacement,bottles,ciqaqiw
unc_nonword_00731,two bottles in a bupuvo,two_objects_in_place,uncertain,non_word,base_0731,two bottles in a street,pseudoword_replacement,street,bupuvo
unc_nonword_00732,two bottles in a cize,two_objects_in_place,uncertain,non_word,base_0732,two bottles in a park,pseudoword_replacement,park,cize
unc_nonword_00733,two bottles in a vafewub,two_objects_in_place,uncertain,non_word,base_0733,two bottles in a kitchen,pseudoword_replacement,kitchen,vafewub
unc_nonword_00734,two jerajur in a beach,two_objects_in_place,uncertain,non_word,base_0734,two bottles in a beach,pseudoword_replacement,bottles,jerajur
unc_nonword_00735,two gasicad in an office,two_objects_in_place,uncertain,non_word,base_0735,two bottles in an office,pseudoword_replacement,bottles,gasicad
unc_nonword_00736,two hiwaxel in a garden,two_objects_in_place,uncertain,non_word,base_0736,two bottles in a garden,pseudoword_replacement,bottles,hiwaxel
unc_nonword_00737,two bottles in a qozori,two_objects_in_place,uncertain,non_word,base_0737,two bottles in a forest,pseudoword_replacement,forest,qozori
unc_nonword_00738,two qawazud in a desert,two_objects_in_place,uncertain,non_word,base_0738,two bottles in a desert,pseudoword_replacement,bottles,qawazud
unc_nonword_00739,two divamiy in a city,two_objects_in_place,uncertain,non_word,base_0739,two bottles in a city,pseudoword_replacement,bottles,divamiy
unc_nonword_00740,two moqoboh in a village,two_objects_in_place,uncertain,non_word,base_0740,two bottles in a village,pseudoword_replacement,bottles,moqoboh
unc_nonword_00741,two gowizem in a restaurant,two_objects_in_place,uncertain,non_word,base_0741,two bottles in a restaurant,pseudoword_replacement,bottles,gowizem
unc_nonword_00742,two bottles in a buwe,two_objects_in_place,uncertain,non_word,base_0742,two bottles in a cafe,pseudoword_replacement,cafe,buwe
unc_nonword_00743,two caxuquw in a library,two_objects_in_place,uncertain,non_word,base_0743,two bottles in a library,pseudoword_replacement,bottles,caxuquw
unc_nonword_00744,two meperug in a school,two_objects_in_place,uncertain,non_word,base_0744,two bottles in a school,pseudoword_replacement,bottles,meperug
unc_nonword_00745,two heyijah in a market,two_objects_in_place,uncertain,non_word,base_0745,two bottles in a market,pseudoword_replacement,bottles,heyijah
unc_nonword_00746,two wozudid in a farm,two_objects_in_place,uncertain,non_word,base_0746,two bottles in a farm,pseudoword_replacement,bottles,wozudid
unc_nonword_00747,two bottles in a fexon,two_objects_in_place,uncertain,non_word,base_0747,two bottles in a field,pseudoword_replacement,field,fexon
unc_nonword_00748,two bottles in an gefiyaj,two_objects_in_place,uncertain,non_word,base_0748,two bottles in an airport,pseudoword_replacement,airport,gefiyaj
unc_nonword_00749,two bottles in a tonumug,two_objects_in_place,uncertain,non_word,base_0749,two bottles in a station,pseudoword_replacement,station,tonumug
unc_nonword_00750,two bicycles in a noha,two_objects_in_place,uncertain,non_word,base_0750,two bicycles in a room,pseudoword_replacement,room,noha
unc_nonword_00751,two bicycles in a kezoli,two_objects_in_place,uncertain,non_word,base_0751,two bicycles in a street,pseudoword_replacement,street,kezoli
unc_nonword_00752,two nosopitu in a park,two_objects_in_place,uncertain,non_word,base_0752,two bicycles in a park,pseudoword_replacement,bicycles,nosopitu
unc_nonword_00753,two hudiguji in a kitchen,two_objects_in_place,uncertain,non_word,base_0753,two bicycles in a kitchen,pseudoword_replacement,bicycles,hudiguji
unc_nonword_00754,two davaxuqu in a beach,two_objects_in_place,uncertain,non_word,base_0754,two bicycles in a beach,pseudoword_replacement,bicycles,davaxuqu
unc_nonword_00755,two culuwoze in an office,two_objects_in_place,uncertain,non_word,base_0755,two bicycles in an office,pseudoword_replacement,bicycles,culuwoze
unc_nonword_00756,two bicycles in a qexigo,two_objects_in_place,uncertain,non_word,base_0756,two bicycles in a garden,pseudoword_replacement,garden,qexigo
unc_nonword_00757,two qivakuhu in a forest,two_objects_in_place,uncertain,non_word,base_0757,two bicycles in a forest,pseudoword_replacement,bicycles,qivakuhu
unc_nonword_00758,two sehuxeti in a desert,two_objects_in_place,uncertain,non_word,base_0758,two bicycles in a desert,pseudoword_replacement,bicycles,sehuxeti
unc_nonword_00759,two kokalika in a city,two_objects_in_place,uncertain,non_word,base_0759,two bicycles in a city,pseudoword_replacement,bicycles,kokalika
unc_nonword_00760,two viqosaci in a village,two_objects_in_place,uncertain,non_word,base_0760,two bicycles in a village,pseudoword_replacement,bicycles,viqosaci
unc_nonword_00761,two viluwuho in a restaurant,two_objects_in_place,uncertain,non_word,base_0761,two bicycles in a restaurant,pseudoword_replacement,bicycles,viluwuho
unc_nonword_00762,two bicycles in a puza,two_objects_in_place,uncertain,non_word,base_0762,two bicycles in a cafe,pseudoword_replacement,cafe,puza
unc_nonword_00763,two bicycles in a qevopit,two_objects_in_place,uncertain,non_word,base_0763,two bicycles in a library,pseudoword_replacement,library,qevopit
unc_nonword_00764,two bicycles in a yavese,two_objects_in_place,uncertain,non_word,base_0764,two bicycles in a school,pseudoword_replacement,school,yavese
unc_nonword_00765,two duzijehe in a market,two_objects_in_place,uncertain,non_word,base_0765,two bicycles in a market,pseudoword_replacement,bicycles,duzijehe
unc_nonword_00766,two bicycles in a yako,two_objects_in_place,uncertain,non_word,base_0766,two bicycles in a farm,pseudoword_replacement,farm,yako
unc_nonword_00767,two bicycles in a fotoj,two_objects_in_place,uncertain,non_word,base_0767,two bicycles in a field,pseudoword_replacement,field,fotoj
unc_nonword_00768,two zobecexu in an airport,two_objects_in_place,uncertain,non_word,base_0768,two bicycles in an airport,pseudoword_replacement,bicycles,zobecexu
unc_nonword_00769,two gucugahi in a station,two_objects_in_place,uncertain,non_word,base_0769,two bicycles in a station,pseudoword_replacement,bicycles,gucugahi
unc_nonword_00770,two voyu in a room,two_objects_in_place,uncertain,non_word,base_0770,two cars in a room,pseudoword_replacement,cars,voyu
unc_nonword_00771,two majo in a street,two_objects_in_place,uncertain,non_word,base_0771,two cars in a street,pseudoword_replacement,cars,majo
unc_nonword_00772,two cars in a teko,two_objects_in_place,uncertain,non_word,base_0772,two cars in a park,pseudoword_replacement,park,teko
unc_nonword_00773,two xeyu in a kitchen,two_objects_in_place,uncertain,non_word,base_0773,two cars in a kitchen,pseudoword_replacement,cars,xeyu
unc_nonword_00774,two cars in a hisux,two_objects_in_place,uncertain,non_word,base_0774,two cars in a beach,pseudoword_replacement,beach,hisux
unc_nonword_00775,two koqe in an office,two_objects_in_place,uncertain,non_word,base_0775,two cars in an office,pseudoword_replacement,cars,koqe
unc_nonword_00776,two bevu in a garden,two_objects_in_place,uncertain,non_word,base_0776,two cars in a garden,pseudoword_replacement,cars,bevu
unc_nonword_00777,two cars in a gufetu,two_objects_in_place,uncertain,non_word,base_0777,two cars in a forest,pseudoword_replacement,forest,gufetu
unc_nonword_00778,two wufa in a desert,two_objects_in_place,uncertain,non_word,base_0778,two cars in a desert,pseudoword_replacement,cars,wufa
unc_nonword_00779,two cars in a guwa,two_objects_in_place,uncertain,non_word,base_0779,two cars in a city,pseudoword_replacement,city,guwa
unc_nonword_00780,two cars in a vopavok,two_objects_in_place,uncertain,non_word,base_0780,two cars in a village,pseudoword_replacement,village,vopavok
unc_nonword_00781,two cars in a qixufogite,two_objects_in_place,uncertain,non_word,base_0781,two cars in a restaurant,pseudoword_replacement,restaurant,qixufogite
unc_nonword_00782,two muwo in a cafe,two_objects_in_place,uncertain,non_word,base_0782,two cars in a cafe,pseudoword_replacement,cars,muwo
unc_nonword_00783,two cars in a jabuvav,two_objects_in_place,uncertain,non_word,base_0783,two cars in a library,pseudoword_replacement,library,jabuvav
unc_nonword_00784,two qeno in a school,two_objects_in_place,uncertain,non_word,base_0784,two cars in a school,pseudoword_replacement,cars,qeno
unc_nonword_00785,two cars in a feruli,two_objects_in_place,uncertain,non_word,base_0785,two cars in a market,pseudoword_replacement,market,feruli
unc_nonword_00786,two cars in a xiyi,two_objects_in_place,uncertain,non_word,base_0786,two cars in a farm,pseudoword_replacement,farm,xiyi
unc_nonword_00787,two cars in a jowut,two_objects_in_place,uncertain,non_word,base_0787,two cars in a field,pseudoword_replacement,field,jowut
unc_nonword_00788,two puwo in an airport,two_objects_in_place,uncertain,non_word,base_0788,two cars in an airport,pseudoword_replacement,cars,puwo
unc_nonword_00789,two cars in a mupogak,two_objects_in_place,uncertain,non_word,base_0789,two cars in a station,pseudoword_replacement,station,mupogak
unc_nonword_00790,two racks in a haju,two_objects_in_place,uncertain,non_word,base_0790,two racks in a room,pseudoword_replacement,room,haju
unc_nonword_00791,two racks in a nuyaho,two_objects_in_place,uncertain,non_word,base_0791,two racks in a street,pseudoword_replacement,street,nuyaho
unc_nonword_00792,two detur in a park,two_objects_in_place,uncertain,non_word,base_0792,two racks in a park,pseudoword_replacement,racks,detur
unc_nonword_00793,two dikid in a kitchen,two_objects_in_place,uncertain,non_word,base_0793,two racks in a kitchen,pseudoword_replacement,racks,dikid
unc_nonword_00794,two qoyum in a beach,two_objects_in_place,uncertain,non_word,base_0794,two racks in a beach,pseudoword_replacement,racks,qoyum
unc_nonword_00795,two hosaj in an office,two_objects_in_place,uncertain,non_word,base_0795,two racks in an office,pseudoword_replacement,racks,hosaj
unc_nonword_00796,two racks in a jayuve,two_objects_in_place,uncertain,non_word,base_0796,two racks in a garden,pseudoword_replacement,garden,jayuve
unc_nonword_00797,two cikah in a forest,two_objects_in_place,uncertain,non_word,base_0797,two racks in a forest,pseudoword_replacement,racks,cikah
unc_nonword_00798,two lopoq in a desert,two_objects_in_place,uncertain,non_word,base_0798,two racks in a desert,pseudoword_replacement,racks,lopoq
unc_nonword_00799,two vadaw in a city,two_objects_in_place,uncertain,non_word,base_0799,two racks in a city,pseudoword_replacement,racks,vadaw
unc_nonword_00800,two racks in a wupiley,two_objects_in_place,uncertain,non_word,base_0800,two racks in a village,pseudoword_replacement,village,wupiley
unc_nonword_00801,two soxal in a restaurant,two_objects_in_place,uncertain,non_word,base_0801,two racks in a restaurant,pseudoword_replacement,racks,soxal
unc_nonword_00802,two rufud in a cafe,two_objects_in_place,uncertain,non_word,base_0802,two racks in a cafe,pseudoword_replacement,racks,rufud
unc_nonword_00803,two racks in a naviwul,two_objects_in_place,uncertain,non_word,base_0803,two racks in a library,pseudoword_replacement,library,naviwul
unc_nonword_00804,two racks in a quteno,two_objects_in_place,uncertain,non_word,base_0804,two racks in a school,pseudoword_replacement,school,quteno
unc_nonword_00805,two racks in a xatala,two_objects_in_place,uncertain,non_word,base_0805,two racks in a market,pseudoword_replacement,market,xatala
unc_nonword_00806,two racks in a zeki,two_objects_in_place,uncertain,non_word,base_0806,two racks in a farm,pseudoword_replacement,farm,zeki
unc_nonword_00807,two racks in a puwal,two_objects_in_place,uncertain,non_word,base_0807,two racks in a field,pseudoword_replacement,field,puwal
unc_nonword_00808,two maqid in an airport,two_objects_in_place,uncertain,non_word,base_0808,two racks in an airport,pseudoword_replacement,racks,maqid
unc_nonword_00809,two tipex in a station,two_objects_in_place,uncertain,non_word,base_0809,two racks in a station,pseudoword_replacement,racks,tipex
unc_nonword_00810,two apples in a hete,two_objects_in_place,uncertain,non_word,base_0810,two apples in a room,pseudoword_replacement,room,hete
unc_nonword_00811,two kijeje in a street,two_objects_in_place,uncertain,non_word,base_0811,two apples in a street,pseudoword_replacement,apples,kijeje
unc_nonword_00812,two apples in a gafa,two_objects_in_place,uncertain,non_word,base_0812,two apples in a park,pseudoword_replacement,park,gafa
unc_nonword_00813,two apples in a yawatiy,two_objects_in_place,uncertain,non_word,base_0813,two apples in a kitchen,pseudoword_replacement,kitchen,yawatiy
unc_nonword_00814,two apples in a tuloh,two_objects_in_place,uncertain,non_word,base_0814,two apples in a beach,pseudoword_replacement,beach,tuloh
unc_nonword_00815,two apples in an qexecu,two_objects_in_place,uncertain,non_word,base_0815,two apples in an office,pseudoword_replacement,office,qexecu
unc_nonword_00816,two apples in a tucupo,two_objects_in_place,uncertain,non_word,base_0816,two apples in a garden,pseudoword_replacement,garden,tucupo
unc_nonword_00817,two savona in a forest,two_objects_in_place,uncertain,non_word,base_0817,two apples in a forest,pseudoword_replacement,apples,savona
unc_nonword_00818,two joxani in a desert,two_objects_in_place,uncertain,non_word,base_0818,two apples in a desert,pseudoword_replacement,apples,joxani
unc_nonword_00819,two apples in a hule,two_objects_in_place,uncertain,non_word,base_0819,two apples in a city,pseudoword_replacement,city,hule
unc_nonword_00820,two apples in a tunihor,two_objects_in_place,uncertain,non_word,base_0820,two apples in a village,pseudoword_replacement,village,tunihor
unc_nonword_00821,two ripolo in a restaurant,two_objects_in_place,uncertain,non_word,base_0821,two apples in a restaurant,pseudoword_replacement,apples,ripolo
unc_nonword_00822,two xexefi in a cafe,two_objects_in_place,uncertain,non_word,base_0822,two apples in a cafe,pseudoword_replacement,apples,xexefi
unc_nonword_00823,two woqege in a library,two_objects_in_place,uncertain,non_word,base_0823,two apples in a library,pseudoword_replacement,apples,woqege
unc_nonword_00824,two apples in a berogu,two_objects_in_place,uncertain,non_word,base_0824,two apples in a school,pseudoword_replacement,school,berogu
unc_nonword_00825,two apples in a tiluxa,two_objects_in_place,uncertain,non_word,base_0825,two apples in a market,pseudoword_replacement,market,tiluxa
unc_nonword_00826,two apples in a fece,two_objects_in_place,uncertain,non_word,base_0826,two apples in a farm,pseudoword_replacement,farm,fece
unc_nonword_00827,two apples in a tasil,two_objects_in_place,uncertain,non_word,base_0827,two apples in a field,pseudoword_replacement,field,tasil
unc_nonword_00828,two apples in an puwipar,two_objects_in_place,uncertain,non_word,base_0828,two apples in an airport,pseudoword_replacement,airport,puwipar
unc_nonword_00829,two pujuxu in a station,two_objects_in_place,uncertain,non_word,base_0829,two apples in a station,pseudoword_replacement,apples,pujuxu
unc_nonword_00830,two minutod in a room,two_objects_in_place,uncertain,non_word,base_0830,two bananas in a room,pseudoword_replacement,bananas,minutod
unc_nonword_00831,two bananas in a yisehi,two_objects_in_place,uncertain,non_word,base_0831,two bananas in a street,pseudoword_replacement,street,yisehi
unc_nonword_00832,two bananas in a zuxo,two_objects_in_place,uncertain,non_word,base_0832,two bananas in a park,pseudoword_replacement,park,zuxo
unc_nonword_00833,two deneniz in a kitchen,two_objects_in_place,uncertain,non_word,base_0833,two bananas in a kitchen,pseudoword_replacement,bananas,deneniz
unc_nonword_00834,two bananas in a luzol,two_objects_in_place,uncertain,non_word,base_0834,two bananas in a beach,pseudoword_replacement,beach,luzol
unc_nonword_00835,two bananas in an puvore,two_objects_in_place,uncertain,non_word,base_0835,two bananas in an office,pseudoword_replacement,office,puvore
unc_nonword_00836,two bekideh in a garden,two_objects_in_place,uncertain,non_word,base_0836,two bananas in a garden,pseudoword_replacement,bananas,bekideh
unc_nonword_00837,two bananas in a fadowa,two_objects_in_place,uncertain,non_word,base_0837,two bananas in a forest,pseudoword_replacement,forest,fadowa
unc_nonword_00838,two qudalug in a desert,two_objects_in_place,uncertain,non_word,base_0838,two bananas in a desert,pseudoword_replacement,bananas,qudalug
unc_nonword_00839,two zomekis in a city,two_objects_in_place,uncertain,non_word,base_0839,two bananas in a city,pseudoword_replacement,bananas,zomekis
unc_nonword_00840,two guhacin in a village,two_objects_in_place,uncertain,non_word,base_0840,two bananas in a village,pseudoword_replacement,bananas,guhacin
unc_nonword_00841,two bananas in a sulusewexu,two_objects_in_place,uncertain,non_word,base_0841,two bananas in a restaurant,pseudoword_replacement,restaurant,sulusewexu
unc_nonword_00842,two bananas in a zuru,two_objects_in_place,uncertain,non_word,base_0842,two bananas in a cafe,pseudoword_replacement,cafe,zuru
unc_nonword_00843,two bananas in a powedom,two_objects_in_place,uncertain,non_word,base_0843,two bananas in a library,pseudoword_replacement,library,powedom
unc_nonword_00844,two bananas in a rigiba,two_objects_in_place,uncertain,non_word,base_0844,two bananas in a school,pseudoword_replacement,school,rigiba
unc_nonword_00845,two pitubot in a market,two_objects_in_place,uncertain,non_word,base_0845,two bananas in a market,pseudoword_replacement,bananas,pitubot
unc_nonword_00846,two bananas in a bomu,two_objects_in_place,uncertain,non_word,base_0846,two bananas in a farm,pseudoword_replacement,farm,bomu
unc_nonword_00847,two buperur in a field,two_objects_in_place,uncertain,non_word,base_0847,two bananas in a field,pseudoword_replacement,bananas,buperur
unc_nonword_00848,two bananas in an kezoqel,two_objects_in_place,uncertain,non_word,base_0848,two bananas in an airport,pseudoword_replacement,airport,kezoqel
unc_nonword_00849,two revuliz in a station,two_objects_in_place,uncertain,non_word,base_0849,two bananas in a station,pseudoword_replacement,bananas,revuliz
unc_nonword_00850,two books in a rede,two_objects_in_place,uncertain,non_word,base_0850,two books in a room,pseudoword_replacement,room,rede
unc_nonword_00851,two mazoy in a street,two_objects_in_place,uncertain,non_word,base_0851,two books in a street,pseudoword_replacement,books,mazoy
unc_nonword_00852,two books in a lute,two_objects_in_place,uncertain,non_word,base_0852,two books in a park,pseudoword_replacement,park,lute
unc_nonword_00853,two books in a becubef,two_objects_in_place,uncertain,non_word,base_0853,two books in a kitchen,pseudoword_replacement,kitchen,becubef
unc_nonword_00854,two books in a lesak,two_objects_in_place,uncertain,non_word,base_0854,two books in a beach,pseudoword_replacement,beach,lesak
unc_nonword_00855,two gaten in an office,two_objects_in_place,uncertain,non_word,base_0855,two books in an office,pseudoword_replacement,books,gaten
unc_nonword_00856,two books in a mopoci,two_objects_in_place,uncertain,non_word,base_0856,two books in a garden,pseudoword_replacement,garden,mopoci
unc_nonword_00857,two galod in a forest,two_objects_in_place,uncertain,non_word,base_0857,two books in a forest,pseudoword_replacement,books,galod
unc_nonword_00858,two books in a heloba,two_objects_in_place,uncertain,non_word,base_0858,two books in a desert,pseudoword_replacement,desert,heloba
unc_nonword_00859,two qokaj in a city,two_objects_in_place,uncertain,non_word,base_0859,two books in a city,pseudoword_replacement,books,qokaj
unc_nonword_00860,two books in a fujoqin,two_objects_in_place,uncertain,non_word,base_0860,two books in a village,pseudoword_replacement,village,fujoqin
unc_nonword_00861,two zawuf in a restaurant,two_objects_in_place,uncertain,non_word,base_0861,two books in a restaurant,pseudoword_replacement,books,zawuf
unc_nonword_00862,two books in a tiji,two_objects_in_place,uncertain,non_word,base_0862,two books in a cafe,pseudoword_replacement,cafe,tiji
unc_nonword_00863,two jakon in a library,two_objects_in_place,uncertain,non_word,base_0863,two books in a library,pseudoword_replacement,books,jakon
unc_nonword_00864,two hixaq in a school,two_objects_in_place,uncertain,non_word,base_0864,two books in a school,pseudoword_replacement,books,hixaq
unc_nonword_00865,two baxoy in a market,two_objects_in_place,uncertain,non_word,base_0865,two books in a market,pseudoword_replacement,books,baxoy
unc_nonword_00866,two paket in a farm,two_objects_in_place,uncertain,non_word,base_0866,two books in a farm,pseudoword_replacement,books,paket
unc_nonword_00867,two yizac in a field,two_objects_in_place,uncertain,non_word,base_0867,two books in a field,pseudoword_replacement,books,yizac
unc_nonword_00868,two books in an zewagok,two_objects_in_place,uncertain,non_word,base_0868,two books in an airport,pseudoword_replacement,airport,zewagok
unc_nonword_00869,two books in a wisebop,two_objects_in_place,uncertain,non_word,base_0869,two books in a station,pseudoword_replacement,station,wisebop
unc_nonword_00870,two latowi in a room,two_objects_in_place,uncertain,non_word,base_0870,two phones in a room,pseudoword_replacement,phones,latowi
unc_nonword_00871,two phones in a juhupi,two_objects_in_place,uncertain,non_word,base_0871,two phones in a street,pseudoword_replacement,street,juhupi
unc_nonword_00872,two phones in a luwe,two_objects_in_place,uncertain,non_word,base_0872,two phones in a park,pseudoword_replacement,park,luwe
unc_nonword_00873,two vesilu in a kitchen,two_objects_in_place,uncertain,non_word,base_0873,two phones in a kitchen,pseudoword_replacement,phones,vesilu
unc_nonword_00874,two phones in a sazuq,two_objects_in_place,uncertain,non_word,base_0874,two phones in a beach,pseudoword_replacement,beach,sazuq
unc_nonword_00875,two bupuki in an office,two_objects_in_place,uncertain,non_word,base_0875,two phones in an office,pseudoword_replacement,phones,bupuki
unc_nonword_00876,two wojutu in a garden,two_objects_in_place,uncertain,non_word,base_0876,two phones in a garden,pseudoword_replacement,phones,wojutu
unc_nonword_00877,two yinozi in a forest,two_objects_in_place,uncertain,non_word,base_0877,two phones in a forest,pseudoword_replacement,phones,yinozi
unc_nonword_00878,two fudage in a desert,two_objects_in_place,uncertain,non_word,base_0878,two phones in a desert,pseudoword_replacement,phones,fudage
unc_nonword_00879,two jatefa in a city,two_objects_in_place,uncertain,non_word,base_0879,two phones in a city,pseudoword_replacement,phones,jatefa
unc_nonword_00880,two phones in a tuyulap,two_objects_in_place,uncertain,non_word,base_0880,two phones in a village,pseudoword_replacement,village,tuyulap
unc_nonword_00881,two yabezo in a restaurant,two_objects_in_place,uncertain,non_word,base_0881,two phones in a restaurant,pseudoword_replacement,phones,yabezo
unc_nonword_00882,two sapuri in a cafe,two_objects_in_place,uncertain,non_word,base_0882,two phones in a cafe,pseudoword_replacement,phones,sapuri
unc_nonword_00883,two yivadi in a library,two_objects_in_place,uncertain,non_word,base_0883,two phones in a library,pseudoword_replacement,phones,yivadi
unc_nonword_00884,two jufaku in a school,two_objects_in_place,uncertain,non_word,base_0884,two phones in a school,pseudoword_replacement,phones,jufaku
