prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,corrupted_word
unc_03538,two tables in an airiort,two_objects_in_place,uncertain,corrupted_noisy,base_0708,two tables in an airport,substitute_char,airport
unc_03539,two atbles in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0708,two tables in an airport,swap_adjacent_chars,tables
unc_03540,two tab in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0708,two tables in an airport,truncate_word,tables
unc_03541,two tales in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0709,two tables in a station,delete_char,tables
unc_03542,two tiables in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0709,two tables in a station,insert_char,tables
unc_03543,two tkbles in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0709,two tables in a station,substitute_char,tables
unc_03544,two tables in a statino,two_objects_in_place,uncertain,corrupted_noisy,base_0709,two tables in a station,swap_adjacent_chars,station
unc_03545,two table in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0709,two tables in a station,truncate_word,tables
unc_03546,two cups in a rom,two_objects_in_place,uncertain,corrupted_noisy,base_0710,two cups in a room,delete_char,room
unc_03547,two jcups in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0710,two cups in a room,insert_char,cups
unc_03548,two cups in a koom,two_objects_in_place,uncertain,corrupted_noisy,base_0710,two cups in a room,substitute_char,room
unc_03549,two cpus in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0710,two cups in a room,swap_adjacent_chars,cups
unc_03550,two cups in a ro,two_objects_in_place,uncertain,corrupted_noisy,base_0710,two cups in a room,truncate_word,room
unc_03551,two cups in a treet,two_objects_in_place,uncertain,corrupted_noisy,base_0711,two cups in a street,delete_char,street
unc_03552,two chups in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0711,two cups in a street,insert_char,cups
unc_03553,two cupq in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0711,two cups in a street,substitute_char,cups
unc_03554,two cups in a tsreet,two_objects_in_place,uncertain,corrupted_noisy,base_0711,two cups in a street,swap_adjacent_chars,street
unc_03555,two cups in a stree,two_objects_in_place,uncertain,corrupted_noisy,base_0711,two cups in a street,truncate_word,street
unc_03556,two cups in a par,two_objects_in_place,uncertain,corrupted_noisy,base_0712,two cups in a park,delete_char,park
unc_03557,two cups in a ppark,two_objects_in_place,uncertain,corrupted_noisy,base_0712,two cups in a park,insert_char,park
unc_03558,two cupv in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0712,two cups in a park,substitute_char,cups
unc_03559,two ucps in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0712,two cups in a park,swap_adjacent_chars,cups
unc_03560,two cups in a par,two_objects_in_place,uncertain,corrupted_noisy,base_0712,two cups in a park,truncate_word,park
unc_03561,two cps in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0713,two cups in a kitchen,delete_char,cups
unc_03562,two cups in a kitcheon,two_objects_in_place,uncertain,corrupted_noisy,base_0713,two cups in a kitchen,insert_char,kitchen
unc_03563,two ceps in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0713,two cups in a kitchen,substitute_char,cups
unc_03564,two cups in a kitcehn,two_objects_in_place,uncertain,corrupted_noisy,base_0713,two cups in a kitchen,swap_adjacent_chars,kitchen
unc_03565,two cup in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0713,two cups in a kitchen,truncate_word,cups
unc_03566,two cups in a beac,two_objects_in_place,uncertain,corrupted_noisy,base_0714,two cups in a beach,delete_char,beach
unc_03567,two cups in a abeach,two_objects_in_place,uncertain,corrupted_noisy,base_0714,two cups in a beach,insert_char,beach
unc_03568,two cups in a beack,two_objects_in_place,uncertain,corrupted_noisy,base_0714,two cups in a beach,substitute_char,beach
unc_03569,two ucps in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0714,two cups in a beach,swap_adjacent_chars,cups
unc_03570,two cu in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0714,two cups in a beach,truncate_word,cups
unc_03571,two cups in an offie,two_objects_in_place,uncertain,corrupted_noisy,base_0715,two cups in an office,delete_char,office
unc_03572,two cups in an officev,two_objects_in_place,uncertain,corrupted_noisy,base_0715,two cups in an office,insert_char,office
unc_03573,two cups in an ofvice,two_objects_in_place,uncertain,corrupted_noisy,base_0715,two cups in an office,substitute_char,office
unc_03574,two cusp in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0715,two cups in an office,swap_adjacent_chars,cups
unc_03575,two cups in an offic,two_objects_in_place,uncertain,corrupted_noisy,base_0715,two cups in an office,truncate_word,office
unc_03576,two ups in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0716,two cups in a garden,delete_char,cups
unc_03577,two cups in a mgarden,two_objects_in_place,uncertain,corrupted_noisy,base_0716,two cups in a garden,insert_char,garden
unc_03578,two cyps in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0716,two cups in a garden,substitute_char,cups
unc_03579,two cups in a garedn,two_objects_in_place,uncertain,corrupted_noisy,base_0716,two cups in a garden,swap_adjacent_chars,garden
unc_03580,two cu in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0716,two cups in a garden,truncate_word,cups
unc_03581,two cups in a fores,two_objects_in_place,uncertain,corrupted_noisy,base_0717,two cups in a forest,delete_char,forest
unc_03582,two cups in a forestw,two_objects_in_place,uncertain,corrupted_noisy,base_0717,two cups in a forest,insert_char,forest
unc_03583,two cups in a fohest,two_objects_in_place,uncertain,corrupted_noisy,base_0717,two cups in a forest,substitute_char,forest
unc_03584,two cups in a foerst,two_objects_in_place,uncertain,corrupted_noisy,base_0717,two cups in a forest,swap_adjacent_chars,forest
unc_03585,two cu in a forest,two_objects_in_place,uncertain,corrupted_noisy,base_0717,two cups in a forest,truncate_word,cups
unc_03586,two cups in a esert,two_objects_in_place,uncertain,corrupted_noisy,base_0718,two cups in a desert,delete_char,desert
unc_03587,two tcups in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0718,two cups in a desert,insert_char,cups
unc_03588,two cups in a aesert,two_objects_in_place,uncertain,corrupted_noisy,base_0718,two cups in a desert,substitute_char,desert
unc_03589,two cpus in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0718,two cups in a desert,swap_adjacent_chars,cups
unc_03590,two cups in a dese,two_objects_in_place,uncertain,corrupted_noisy,base_0718,two cups in a desert,truncate_word,desert
unc_03591,two ups in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0719,two cups in a city,delete_char,cups
unc_03592,two cupvs in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0719,two cups in a city,insert_char,cups
unc_03593,two cums in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0719,two cups in a city,substitute_char,cups
unc_03594,two cups in a ctiy,two_objects_in_place,uncertain,corrupted_noisy,base_0719,two cups in a city,swap_adjacent_chars,city
unc_03595,two cup in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0719,two cups in a city,truncate_word,cups
unc_03596,two cup in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0720,two cups in a village,delete_char,cups
unc_03597,two cups in a vilolage,two_objects_in_place,uncertain,corrupted_noisy,base_0720,two cups in a village,insert_char,village
unc_03598,two cyps in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0720,two cups in a village,substitute_char,cups
unc_03599,two cpus in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0720,two cups in a village,swap_adjacent_chars,cups
unc_03600,two cups in a villag,two_objects_in_place,uncertain,corrupted_noisy,base_0720,two cups in a village,truncate_word,village
unc_03601,two cus in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0721,two cups in a restaurant,delete_char,cups
unc_03602,two cpups in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0721,two cups in a restaurant,insert_char,cups
unc_03603,two cups in a iestaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0721,two cups in a restaurant,substitute_char,restaurant
unc_03604,two cups in a resaturant,two_objects_in_place,uncertain,corrupted_noisy,base_0721,two cups in a restaurant,swap_adjacent_chars,restaurant
unc_03605,two cup in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0721,two cups in a restaurant,truncate_word,cups
unc_03606,two cups in a afe,two_objects_in_place,uncertain,corrupted_noisy,base_0722,two cups in a cafe,delete_char,cafe
unc_03607,two cups in a cafeq,two_objects_in_place,uncertain,corrupted_noisy,base_0722,two cups in a cafe,insert_char,cafe
unc_03608,two cups in a csfe,two_objects_in_place,uncertain,corrupted_noisy,base_0722,two cups in a cafe,substitute_char,cafe
unc_03609,two cusp in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0722,two cups in a cafe,swap_adjacent_chars,cups
unc_03610,two cup in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0722,two cups in a cafe,truncate_word,cups
unc_03611,two ups in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0723,two cups in a library,delete_char,cups
unc_03612,two cusps in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0723,two cups in a library,insert_char,cups
unc_03613,two cugs in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0723,two cups in a library,substitute_char,cups
unc_03614,two cusp in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0723,two cups in a library,swap_adjacent_chars,cups
unc_03615,two cups in a libr,two_objects_in_place,uncertain,corrupted_noisy,base_0723,two cups in a library,truncate_word,library
unc_03616,two cups in a chool,two_objects_in_place,uncertain,corrupted_noisy,base_0724,two cups in a school,delete_char,school
unc_03617,two cups in a schoovl,two_objects_in_place,uncertain,corrupted_noisy,base_0724,two cups in a school,insert_char,school
unc_03618,two cuns in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0724,two cups in a school,substitute_char,cups
unc_03619,two cups in a scohol,two_objects_in_place,uncertain,corrupted_noisy,base_0724,two cups in a school,swap_adjacent_chars,school
unc_03620,two cu in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0724,two cups in a school,truncate_word,cups
unc_03621,two cups in a maket,two_objects_in_place,uncertain,corrupted_noisy,base_0725,two cups in a market,delete_char,market
unc_03622,two cbups in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0725,two cups in a market,insert_char,cups
unc_03623,two cups in a marset,two_objects_in_place,uncertain,corrupted_noisy,base_0725,two cups in a market,substitute_char,market
unc_03624,two cups in a makret,two_objects_in_place,uncertain,corrupted_noisy,base_0725,two cups in a market,swap_adjacent_chars,market
unc_03625,two cu in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0725,two cups in a market,truncate_word,cups
unc_03626,two cus in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0726,two cups in a farm,delete_char,cups
unc_03627,two cupsz in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0726,two cups in a farm,insert_char,cups
unc_03628,two cxps in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0726,two cups in a farm,substitute_char,cups
unc_03629,two cups in a afrm,two_objects_in_place,uncertain,corrupted_noisy,base_0726,two cups in a farm,swap_adjacent_chars,farm
unc_03630,two cup in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0726,two cups in a farm,truncate_word,cups
unc_03631,two cus in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0727,two cups in a field,delete_char,cups
unc_03632,two cups in a ufield,two_objects_in_place,uncertain,corrupted_noisy,base_0727,two cups in a field,insert_char,field
unc_03633,two qups in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0727,two cups in a field,substitute_char,cups
unc_03634,two cups in a ifeld,two_objects_in_place,uncertain,corrupted_noisy,base_0727,two cups in a field,swap_adjacent_chars,field
unc_03635,two cups in a fie,two_objects_in_place,uncertain,corrupted_noisy,base_0727,two cups in a field,truncate_word,field
unc_03636,two ups in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0728,two cups in an airport,delete_char,cups
unc_03637,two cups in an airkport,two_objects_in_place,uncertain,corrupted_noisy,base_0728,two cups in an airport,insert_char,airport
unc_03638,two curs in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0728,two cups in an airport,substitute_char,cups
unc_03639,two ucps in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0728,two cups in an airport,swap_adjacent_chars,cups
unc_03640,two cups in an airpor,two_objects_in_place,uncertain,corrupted_noisy,base_0728,two cups in an airport,truncate_word,airport
unc_03641,two cups in a staton,two_objects_in_place,uncertain,corrupted_noisy,base_0729,two cups in a station,delete_char,station
unc_03642,two bcups in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0729,two cups in a station,insert_char,cups
unc_03643,two cupk in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0729,two cups in a station,substitute_char,cups
unc_03644,two ucps in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0729,two cups in a station,swap_adjacent_chars,cups
unc_03645,two cu in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0729,two cups in a station,truncate_word,cups
unc_03646,two botles in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0730,two bottles in a room,delete_char,bottles
unc_03647,two bottles in a droom,two_objects_in_place,uncertain,corrupted_noisy,base_0730,two bottles in a room,insert_char,room
unc_03648,two bottbes in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0730,two bottles in a room,substitute_char,bottles
unc_03649,two bottles in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0730,two bottles in a room,swap_adjacent_chars,room
unc_03650,two bottles in a roo,two_objects_in_place,uncertain,corrupted_noisy,base_0730,two bottles in a room,truncate_word,room
unc_03651,two bottles in a sreet,two_objects_in_place,uncertain,corrupted_noisy,base_0731,two bottles in a street,delete_char,street
unc_03652,two bottlesm in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0731,two bottles in a street,insert_char,bottles
unc_03653,two bottles in a struet,two_objects_in_place,uncertain,corrupted_noisy,base_0731,two bottles in a street,substitute_char,street
unc_03654,two bottles in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0731,two bottles in a street,swap_adjacent_chars,bottles
unc_03655,two bottl in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0731,two bottles in a street,truncate_word,bottles
unc_03656,two bottles in a prk,two_objects_in_place,uncertain,corrupted_noisy,base_0732,two bottles in a park,delete_char,park
unc_03657,two baottles in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0732,two bottles in a park,insert_char,bottles
unc_03658,two bottges in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0732,two bottles in a park,substitute_char,bottles
unc_03659,two bottlse in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0732,two bottles in a park,swap_adjacent_chars,bottles
unc_03660,two bottles in a pa,two_objects_in_place,uncertain,corrupted_noisy,base_0732,two bottles in a park,truncate_word,park
unc_03661,two bottles in a kithen,two_objects_in_place,uncertain,corrupted_noisy,base_0733,two bottles in a kitchen,delete_char,kitchen
unc_03662,two bottles in a kihtchen,two_objects_in_place,uncertain,corrupted_noisy,base_0733,two bottles in a kitchen,insert_char,kitchen
unc_03663,two bottleb in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0733,two bottles in a kitchen,substitute_char,bottles
unc_03664,two btotles in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0733,two bottles in a kitchen,swap_adjacent_chars,bottles
unc_03665,two bottles in a kitc,two_objects_in_place,uncertain,corrupted_noisy,base_0733,two bottles in a kitchen,truncate_word,kitchen
unc_03666,two bottles in a beac,two_objects_in_place,uncertain,corrupted_noisy,base_0734,two bottles in a beach,delete_char,beach
unc_03667,two bottles in a besach,two_objects_in_place,uncertain,corrupted_noisy,base_0734,two bottles in a beach,insert_char,beach
unc_03668,two bqttles in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0734,two bottles in a beach,substitute_char,bottles
unc_03669,two bottles in a becah,two_objects_in_place,uncertain,corrupted_noisy,base_0734,two bottles in a beach,swap_adjacent_chars,beach
unc_03670,two bottles in a bea,two_objects_in_place,uncertain,corrupted_noisy,base_0734,two bottles in a beach,truncate_word,beach
unc_03671,two bottes in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0735,two bottles in an office,delete_char,bottles
unc_03672,two hbottles in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0735,two bottles in an office,insert_char,bottles
unc_03673,two botlles in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0735,two bottles in an office,substitute_char,bottles
unc_03674,two btotles in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0735,two bottles in an office,swap_adjacent_chars,bottles
unc_03675,two bottle in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0735,two bottles in an office,truncate_word,bottles
unc_03676,two bottles in a grden,two_objects_in_place,uncertain,corrupted_noisy,base_0736,two bottles in a garden,delete_char,garden
unc_03677,two bottles in a gardewn,two_objects_in_place,uncertain,corrupted_noisy,base_0736,two bottles in a garden,insert_char,garden
unc_03678,two bottles in a gardxn,two_objects_in_place,uncertain,corrupted_noisy,base_0736,two bottles in a garden,substitute_char,garden
unc_03679,two bottles in a gardne,two_objects_in_place,uncertain,corrupted_noisy,base_0736,two bottles in a garden,swap_adjacent_chars,garden
unc_03680,two bottles in a gar,two_objects_in_place,uncertain,corrupted_noisy,base_0736,two bottles in a garden,truncate_word,garden
unc_03681,two bottles in a forst,two_objects_in_place,uncertain,corrupted_noisy,base_0737,two bottles in a forest,delete_char,forest
unc_03682,two bottles in a fdorest,two_objects_in_place,uncertain,corrupted_noisy,base_0737,two bottles in a forest,insert_char,forest
unc_03683,two bottles in a qorest,two_objects_in_place,uncertain,corrupted_noisy,base_0737,two bottles in a forest,substitute_char,forest
unc_03684,two obttles in a forest,two_objects_in_place,uncertain,corrupted_noisy,base_0737,two bottles in a forest,swap_adjacent_chars,bottles
unc_03685,two bott in a forest,two_objects_in_place,uncertain,corrupted_noisy,base_0737,two bottles in a forest,truncate_word,bottles
unc_03686,two botles in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0738,two bottles in a desert,delete_char,bottles
unc_03687,two botptles in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0738,two bottles in a desert,insert_char,bottles
unc_03688,two bottles in a deserm,two_objects_in_place,uncertain,corrupted_noisy,base_0738,two bottles in a desert,substitute_char,desert
unc_03689,two botltes in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0738,two bottles in a desert,swap_adjacent_chars,bottles
unc_03690,two bottle in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0738,two bottles in a desert,truncate_word,bottles
unc_03691,two bottles in a ity,two_objects_in_place,uncertain,corrupted_noisy,base_0739,two bottles in a city,delete_char,city
unc_03692,two bottlaes in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0739,two bottles in a city,insert_char,bottles
unc_03693,two bjttles in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0739,two bottles in a city,substitute_char,bottles
unc_03694,two bottles in a icty,two_objects_in_place,uncertain,corrupted_noisy,base_0739,two bottles in a city,swap_adjacent_chars,city
unc_03695,two bottles in a cit,two_objects_in_place,uncertain,corrupted_noisy,base_0739,two bottles in a city,truncate_word,city
unc_03696,two bttles in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0740,two bottles in a village,delete_char,bottles
unc_03697,two bottfles in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0740,two bottles in a village,insert_char,bottles
unc_03698,two boytles in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0740,two bottles in a village,substitute_char,bottles
unc_03699,two bottles in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0740,two bottles in a village,swap_adjacent_chars,bottles
unc_03700,two bottle in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0740,two bottles in a village,truncate_word,bottles
unc_03701,two ottles in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0741,two bottles in a restaurant,delete_char,bottles
unc_03702,two bottdles in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0741,two bottles in a restaurant,insert_char,bottles
unc_03703,two bottlew in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0741,two bottles in a restaurant,substitute_char,bottles
unc_03704,two botltes in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0741,two bottles in a restaurant,swap_adjacent_chars,bottles
unc_03705,two bottl in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0741,two bottles in a restaurant,truncate_word,bottles
unc_03706,two botles in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0742,two bottles in a cafe,delete_char,bottles
unc_03707,two bottles in a clafe,two_objects_in_place,uncertain,corrupted_noisy,base_0742,two bottles in a cafe,insert_char,cafe
unc_03708,two bottles in a crfe,two_objects_in_place,uncertain,corrupted_noisy,base_0742,two bottles in a cafe,substitute_char,cafe
unc_03709,two bottles in a caef,two_objects_in_place,uncertain,corrupted_noisy,base_0742,two bottles in a cafe,swap_adjacent_chars,cafe
unc_03710,two bottle in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0742,two bottles in a cafe,truncate_word,bottles
unc_03711,two bttles in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0743,two bottles in a library,delete_char,bottles
unc_03712,two botrtles in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0743,two bottles in a library,insert_char,bottles
unc_03713,two bottles in a libraly,two_objects_in_place,uncertain,corrupted_noisy,base_0743,two bottles in a library,substitute_char,library
unc_03714,two bottles in a librray,two_objects_in_place,uncertain,corrupted_noisy,base_0743,two bottles in a library,swap_adjacent_chars,library
unc_03715,two bottles in a libr,two_objects_in_place,uncertain,corrupted_noisy,base_0743,two bottles in a library,truncate_word,library
unc_03716,two ottles in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0744,two bottles in a school,delete_char,bottles
unc_03717,two bottzles in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0744,two bottles in a school,insert_char,bottles
unc_03718,two bohtles in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0744,two bottles in a school,substitute_char,bottles
unc_03719,two bottlse in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0744,two bottles in a school,swap_adjacent_chars,bottles
unc_03720,two bottles in a schoo,two_objects_in_place,uncertain,corrupted_noisy,base_0744,two bottles in a school,truncate_word,school
unc_03721,two bottles in a mrket,two_objects_in_place,uncertain,corrupted_noisy,base_0745,two bottles in a market,delete_char,market
unc_03722,two bottlesz in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0745,two bottles in a market,insert_char,bottles
unc_03723,two brttles in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0745,two bottles in a market,substitute_char,bottles
unc_03724,two bottles in a markte,two_objects_in_place,uncertain,corrupted_noisy,base_0745,two bottles in a market,swap_adjacent_chars,market
unc_03725,two bottles in a mark,two_objects_in_place,uncertain,corrupted_noisy,base_0745,two bottles in a market,truncate_word,market
unc_03726,two bottles in a frm,two_objects_in_place,uncertain,corrupted_noisy,base_0746,two bottles in a farm,delete_char,farm
unc_03727,two bottles in a faqrm,two_objects_in_place,uncertain,corrupted_noisy,base_0746,two bottles in a farm,insert_char,farm
unc_03728,two bottles in a farq,two_objects_in_place,uncertain,corrupted_noisy,base_0746,two bottles in a farm,substitute_char,farm
unc_03729,two bottles in a famr,two_objects_in_place,uncertain,corrupted_noisy,base_0746,two bottles in a farm,swap_adjacent_chars,farm
unc_03730,two bottles in a far,two_objects_in_place,uncertain,corrupted_noisy,base_0746,two bottles in a farm,truncate_word,farm
unc_03731,two bttles in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0747,two bottles in a field,delete_char,bottles
unc_03732,two bottlesh in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0747,two bottles in a field,insert_char,bottles
unc_03733,two bottles in a fkeld,two_objects_in_place,uncertain,corrupted_noisy,base_0747,two bottles in a field,substitute_char,field
unc_03734,two bottles in a fiedl,two_objects_in_place,uncertain,corrupted_noisy,base_0747,two bottles in a field,swap_adjacent_chars,field
unc_03735,two bottl in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0747,two bottles in a field,truncate_word,bottles
unc_03736,two bottles in an airprt,two_objects_in_place,uncertain,corrupted_noisy,base_0748,two bottles in an airport,delete_char,airport
unc_03737,two boyttles in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0748,two bottles in an airport,insert_char,bottles
unc_03738,two bootles in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0748,two bottles in an airport,substitute_char,bottles
unc_03739,two bottles in an ariport,two_objects_in_place,uncertain,corrupted_noisy,base_0748,two bottles in an airport,swap_adjacent_chars,airport
unc_03740,two bottl in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0748,two bottles in an airport,truncate_word,bottles
unc_03741,two bottles in a staion,two_objects_in_place,uncertain,corrupted_noisy,base_0749,two bottles in a station,delete_char,station
unc_03742,two bottles in a stationn,two_objects_in_place,uncertain,corrupted_noisy,base_0749,two bottles in a station,insert_char,station
unc_03743,two bottles in a stqtion,two_objects_in_place,uncertain,corrupted_noisy,base_0749,two bottles in a station,substitute_char,station
unc_03744,two bottles in a sttaion,two_objects_in_place,uncertain,corrupted_noisy,base_0749,two bottles in a station,swap_adjacent_chars,station
unc_03745,two bottles in a statio,two_objects_in_place,uncertain,corrupted_noisy,base_0749,two bottles in a station,truncate_word,station
unc_03746,two bicycle in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0750,two bicycles in a room,delete_char,bicycles
unc_03747,two bicyucles in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0750,two bicycles in a room,insert_char,bicycles
unc_03748,two bicycces in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0750,two bicycles in a room,substitute_char,bicycles
unc_03749,two bicycles in a romo,two_objects_in_place,uncertain,corrupted_noisy,base_0750,two bicycles in a room,swap_adjacent_chars,room
unc_03750,two bicycl in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0750,two bicycles in a room,truncate_word,bicycles
unc_03751,two bcycles in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0751,two bicycles in a street,delete_char,bicycles
unc_03752,two blicycles in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0751,two bicycles in a street,insert_char,bicycles
unc_03753,two bickcles in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0751,two bicycles in a street,substitute_char,bicycles
unc_03754,two bicycels in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0751,two bicycles in a street,swap_adjacent_chars,bicycles
unc_03755,two bicycles in a stre,two_objects_in_place,uncertain,corrupted_noisy,base_0751,two bicycles in a street,truncate_word,street
unc_03756,two bicycles in a pak,two_objects_in_place,uncertain,corrupted_noisy,base_0752,two bicycles in a park,delete_char,park
unc_03757,two biycycles in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0752,two bicycles in a park,insert_char,bicycles
unc_03758,two bicycles in a zark,two_objects_in_place,uncertain,corrupted_noisy,base_0752,two bicycles in a park,substitute_char,park
unc_03759,two bicycles in a prak,two_objects_in_place,uncertain,corrupted_noisy,base_0752,two bicycles in a park,swap_adjacent_chars,park
unc_03760,two bicycles in a pa,two_objects_in_place,uncertain,corrupted_noisy,base_0752,two bicycles in a park,truncate_word,park
unc_03761,two bicycles in a kitche,two_objects_in_place,uncertain,corrupted_noisy,base_0753,two bicycles in a kitchen,delete_char,kitchen
unc_03762,two bicycleus in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0753,two bicycles in a kitchen,insert_char,bicycles
unc_03763,two bicyclis in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0753,two bicycles in a kitchen,substitute_char,bicycles
unc_03764,two bicycels in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0753,two bicycles in a kitchen,swap_adjacent_chars,bicycles
unc_03765,two bicycl in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0753,two bicycles in a kitchen,truncate_word,bicycles
